date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2021-11-19,1851.199951,1851.199951,1851.199951,1851.199951,1851.199951,21,21,0,0,1851.2,"November 19, 21",0
2021-11-18,1861,1861,1861,1861,1861,9,9,0,0,1861,"November 18, 21",0
2021-11-17,1862.599976,1869.699951,1862.599976,1869.699951,1869.699951,2,2,7.09998,0.38119,1867.33,"November 17, 21",0.0038119
2021-11-16,1853.599976,1853.599976,1853.599976,1853.599976,1853.599976,1,1,0,0,1853.6,"November 16, 21",0
2021-11-15,1864.5,1866.900024,1864.5,1866.099976,1866.099976,87,87,1.59998,0.0858126,1865.83,"November 15, 21",0.000858126
2021-11-12,1860.800049,1867.900024,1847.599976,1867.900024,1867.900024,210,210,7.09998,0.38155,1861.13,"November 12, 21",0.0038155
2021-11-11,1853.900024,1866.5,1853.900024,1863.199951,1863.199951,292,292,9.29993,0.50164,1861.2,"November 11, 21",0.0050164
2021-11-10,1825.800049,1865,1824.900024,1847.599976,1847.599976,795,795,21.79993,1.19,1845.83,"November 10, 21",0.0119
2021-11-09,1826.099976,1832.699951,1820.699951,1830.199951,1830.199951,170,170,4.09998,0.22452,1827.87,"November 09, 21",0.0022452
2021-11-08,1817,1827.400024,1816.900024,1827.400024,1827.400024,261,261,10.40002,0.57237,1823.9,"November 08, 21",0.0057237
2021-11-05,1794.900024,1817.099976,1794.900024,1816.400024,1816.400024,239,239,21.5,1.2,1809.47,"November 05, 21",0.012
2021-11-04,1776.599976,1798.199951,1776.199951,1793,1793,103,103,16.40002,0.92311,1789.13,"November 04, 21",0.0092311
2021-11-03,1768,1768,1761.800049,1763.599976,1763.599976,108,108,-4.40002,-0.24887,1764.47,"November 03, 21",-0.0024887
2021-11-02,1790.5,1795.5,1787.699951,1788.699951,1788.699951,213,213,-1.80005,-0.10053,1790.63,"November 02, 21",-0.0010053
2021-11-01,1787.5,1795.099976,1786.699951,1795.099976,1795.099976,142,142,7.59998,0.42517,1792.3,"November 01, 21",0.0042517
2021-10-29,1793.099976,1797,1774.599976,1783,1783,583,583,-10.09998,-0.56327,1784.87,"October 29, 21",-0.0056327
2021-10-28,1795.5,1807.300049,1795.5,1801.599976,1801.599976,452,452,6.09998,0.33974,1801.47,"October 28, 21",0.0033974
2021-10-27,1791.5,1798.099976,1791.5,1797.900024,1797.900024,543,543,6.40002,0.35724,1795.83,"October 27, 21",0.0035724
2021-10-26,1808.800049,1808.800049,1788.599976,1792.699951,1792.699951,359,359,-16.1001,-0.8901,1796.7,"October 26, 21",-0.008901
2021-10-25,1794.300049,1809,1794,1806,1806,140,140,11.69995,0.65206,1803,"October 25, 21",0.0065206
2021-10-22,1787.099976,1806.900024,1784,1795.5,1795.5,532,532,8.40002,0.47004,1795.47,"October 22, 21",0.0047004
2021-10-21,1782,1785.699951,1781,1781.199951,1781.199951,146,146,-0.800049,-0.04489613,1782.63,"October 21, 21",-0.0004489613
2021-10-20,1774.599976,1785.599976,1774,1784.099976,1784.099976,127,127,9.5,0.53533,1781.23,"October 20, 21",0.0053533
2021-10-19,1777.599976,1785,1767.5,1769.699951,1769.699951,51,51,-7.90002,-0.44442,1774.07,"October 19, 21",-0.0044442
2021-10-18,1761.599976,1770.099976,1759.5,1764.800049,1764.800049,266,266,3.20007,0.18166,1764.8,"October 18, 21",0.0018166
2021-10-15,1794.5,1795.400024,1766.599976,1767.199951,1767.199951,874,874,-27.30005,-1.52,1776.4,"October 15, 21",-0.0152
2021-10-14,1792.199951,1799.900024,1792,1796.699951,1796.699951,337,337,4.5,0.25109,1796.2,"October 14, 21",0.0025109
2021-10-13,1760.800049,1794.5,1760.800049,1793.699951,1793.699951,150,150,32.8999,1.87,1783,"October 13, 21",0.0187
2021-10-12,1751.900024,1768,1749.800049,1758.300049,1758.300049,139,139,6.40002,0.36532,1758.7,"October 12, 21",0.0036532
2021-10-11,1756.599976,1757.800049,1752.199951,1754.599976,1754.599976,128,128,-2,-0.11386,1754.87,"October 11, 21",-0.0011386
2021-10-08,1757,1780,1754.199951,1756.300049,1756.300049,254,254,-0.699951,-0.03983785,1763.5,"October 08, 21",-0.0003983785
2021-10-07,1762.400024,1762.400024,1752.800049,1757.900024,1757.900024,336,336,-4.5,-0.25533,1757.7,"October 07, 21",-0.0025533
2021-10-06,1759.300049,1762.900024,1744.699951,1760.5,1760.5,56,56,1.19995,0.06820616,1756.03,"October 06, 21",0.0006820616
2021-10-05,1764.300049,1764.300049,1749,1759.599976,1759.599976,98,98,-4.70007,-0.2664,1757.63,"October 05, 21",-0.002664
2021-10-04,1764.5,1768.900024,1749.5,1766.199951,1766.199951,417,417,1.69995,0.0963418,1761.53,"October 04, 21",0.000963418
2021-10-01,1754.300049,1762.599976,1748.5,1757,1757,2220,2220,2.69995,0.1539,1756.03,"October 01, 21",0.001539
2021-09-30,1725.5,1760.300049,1724.5,1755.300049,1755.300049,997,997,29.80005,1.73,1746.7,"September 30, 21",0.0173
2021-09-29,1732.400024,1744.099976,1721.400024,1721.5,1721.5,6634,6634,-10.90002,-0.62919,1729,"September 29, 21",-0.0062919
2021-09-28,1739.599976,1741.699951,1726.800049,1735.800049,1735.800049,15748,15748,-3.79993,-0.21844,1734.77,"September 28, 21",-0.0021844
2021-09-27,1751.699951,1754.400024,1747.5,1750,1750,808,808,-1.69995,-0.09704579,1750.63,"September 27, 21",-0.0009704579
2021-09-24,1749.699951,1749.699951,1745,1749.699951,1749.699951,76,76,0,0,1748.13,"September 24, 21",0
2021-09-23,1766.800049,1766.800049,1738.199951,1747.699951,1747.699951,31,31,-19.1001,-1.08,1750.9,"September 23, 21",-0.0108
2021-09-22,1776.699951,1784.300049,1767,1776.699951,1776.699951,17,17,0,0,1776,"September 22, 21",0
2021-09-21,1762.199951,1776,1759,1776,1776,106,106,13.80005,0.78311,1770.33,"September 21, 21",0.0078311
2021-09-20,1751.800049,1761.800049,1750.900024,1761.800049,1761.800049,185,185,10,0.57084,1758.17,"September 20, 21",0.0057084
2021-09-17,1758.800049,1763,1749.400024,1749.400024,1749.400024,581,581,-9.40002,-0.53446,1753.93,"September 17, 21",-0.0053446
2021-09-16,1792.900024,1792.900024,1743.900024,1754.599976,1754.599976,1645,1645,-38.30005,-2.14,1763.8,"September 16, 21",-0.0214
2021-09-15,1803.699951,1803.699951,1792.400024,1792.400024,1792.400024,59,59,-11.29993,-0.62649,1796.17,"September 15, 21",-0.0062649
2021-09-14,1791.400024,1806.199951,1783,1804.699951,1804.699951,764,764,13.29993,0.74243,1797.97,"September 14, 21",0.0074243
2021-09-13,1789.800049,1796,1784,1792,1792,533,533,2.19995,0.12292,1790.67,"September 13, 21",0.0012292
2021-09-10,1789.599976,1789.599976,1789.599976,1789.599976,1789.599976,0,0,0,0,1789.6,"September 10, 21",0
2021-09-09,1798.699951,1798.699951,1787.900024,1797.400024,1797.400024,49,49,-1.29993,-0.07227036,1794.67,"September 09, 21",-0.0007227036
2021-09-08,1781.699951,1790.699951,1781.699951,1790.699951,1790.699951,69,69,9,0.50514,1787.7,"September 08, 21",0.0050514
2021-09-07,1825.699951,1825.699951,1792.699951,1795.900024,1795.900024,48,48,-29.79993,-1.63,1804.77,"September 07, 21",-0.0163
2021-09-06,1824,1824.4,1792.8,1797.4,1797.4,0,0,-26.6,-1.46,1809.65,"September 06, 21",-0.0146
2021-09-03,1820.900024,1833.900024,1818.900024,1830.900024,1830.900024,53,53,10,0.54918,1827.9,"September 03, 21",0.0054918
2021-09-02,1813.199951,1813.900024,1806.800049,1808.699951,1808.699951,26,26,-4.5,-0.24818,1809.8,"September 02, 21",-0.0024818
2021-09-01,1813.5,1815.900024,1809.5,1813.099976,1813.099976,114,114,-0.400024,-0.02205812,1812.83,"September 01, 21",-0.0002205812
2021-08-31,1815.900024,1815.900024,1801.099976,1815,1815,82,82,-0.900024,-0.04956352,1810.67,"August 31, 21",-0.0004956352
2021-08-30,1818.199951,1820.300049,1807.800049,1809,1809,684,684,-9.19995,-0.50599,1812.37,"August 30, 21",-0.0050599
2021-08-27,1803.400024,1816.599976,1803.099976,1816.599976,1816.599976,1219,1219,13.19995,0.73195,1812.1,"August 27, 21",0.0073195
2021-08-26,1787.400024,1792.199951,1781,1792.199951,1792.199951,61,61,4.79993,0.26854,1788.47,"August 26, 21",0.0026854
2021-08-25,1792,1792.900024,1784,1788.199951,1788.199951,812,812,-3.80005,-0.21206,1788.37,"August 25, 21",-0.0021206
2021-08-24,1801,1805.599976,1801,1805.599976,1805.599976,22,22,4.59998,0.25541,1804.07,"August 24, 21",0.0025541
2021-08-23,1776.800049,1804.800049,1776.800049,1803.199951,1803.199951,32,32,26.3999,1.49,1794.93,"August 23, 21",0.0149
2021-08-20,1784.099976,1787.5,1778.199951,1781,1781,235,235,-3.09998,-0.17376,1782.23,"August 20, 21",-0.0017376
2021-08-19,1780,1789.300049,1775.5,1780.199951,1780.199951,245,245,0.199951,0.0112332,1781.67,"August 19, 21",0.000112332
2021-08-18,1787.800049,1791.5,1779,1781.599976,1781.599976,263,263,-6.20007,-0.3468,1784.03,"August 18, 21",-0.003468
2021-08-17,1787.699951,1794.199951,1780,1785,1785,200,200,-2.69995,-0.15103,1786.4,"August 17, 21",-0.0015103
2021-08-16,1776.900024,1787.800049,1771.900024,1786.900024,1786.900024,219,219,10,0.56278,1782.2,"August 16, 21",0.0056278
2021-08-13,1758.300049,1777.300049,1757.400024,1775.199951,1775.199951,436,436,16.8999,0.96115,1769.97,"August 13, 21",0.0096115
2021-08-12,1749.699951,1752.400024,1745.5,1749,1749,739,739,-0.699951,-0.04000406,1748.97,"August 12, 21",-0.0004000406
2021-08-11,1727.300049,1752.199951,1727.300049,1750.400024,1750.400024,542,542,23.09998,1.34,1743.3,"August 11, 21",0.0134
2021-08-10,1728.599976,1735.199951,1720.099976,1728.800049,1728.800049,1363,1363,0.200073,0.01157428,1728.03,"August 10, 21",0.0001157428
2021-08-09,1753.5,1753.800049,1692.599976,1723.400024,1723.400024,1621,1621,-30.09998,-1.72,1723.27,"August 09, 21",-0.0172
2021-08-06,1799.800049,1800.099976,1758.400024,1760,1760,859,859,-39.80005,-2.21,1772.83,"August 06, 21",-0.0221
2021-08-05,1810.800049,1813.699951,1796,1805.099976,1805.099976,588,588,-5.70007,-0.31478,1804.93,"August 05, 21",-0.0031478
2021-08-04,1809.300049,1831.300049,1806.300049,1810.5,1810.5,2860,2860,1.19995,0.06632128,1816.03,"August 04, 21",0.0006632128
2021-08-03,1812.300049,1813.5,1806,1810.099976,1810.099976,3341,3341,-2.20007,-0.1214,1809.87,"August 03, 21",-0.001214
2021-08-02,1812.400024,1818.699951,1804.800049,1818.099976,1818.099976,1334,1334,5.69995,0.3145,1813.87,"August 02, 21",0.003145
2021-07-30,1828,1830.5,1808.900024,1812.599976,1812.599976,3100,3100,-15.40002,-0.84245,1817.33,"July 30, 21",-0.0084245
2021-07-29,1806.599976,1832.599976,1806.099976,1831.199951,1831.199951,30496,30496,24.59998,1.36,1823.3,"July 29, 21",0.0136
2021-07-28,1799.5,1799.5,1799.5,1799.5,1799.5,209783,209783,0,0,1799.5,"July 28, 21",0
2021-07-27,1803.699951,1803.699951,1799.5,1799.5,1799.5,1,1,-4.19995,-0.23285,1800.9,"July 27, 21",-0.0023285
2021-07-26,1802.5,1802.5,1797.199951,1798.699951,1798.699951,17,17,-3.80005,-0.21082,1799.47,"July 26, 21",-0.0021082
2021-07-23,1800,1801.400024,1800,1801.400024,1801.400024,1,1,1.40002,0.07777911,1800.93,"July 23, 21",0.0007777911
2021-07-22,1793.599976,1805,1793.599976,1805,1805,2,2,11.40002,0.63559,1801.2,"July 22, 21",0.0063559
2021-07-21,1807,1807,1800,1802.900024,1802.900024,135,135,-4.09998,-0.22689,1803.3,"July 21, 21",-0.0022689
2021-07-20,1812.900024,1824,1810.900024,1810.900024,1810.900024,128,128,-2,-0.11032,1815.27,"July 20, 21",-0.0011032
2021-07-19,1803.300049,1813.400024,1803.300049,1808.699951,1808.699951,33,33,5.3999,0.29945,1808.47,"July 19, 21",0.0029945
2021-07-16,1830.099976,1831.400024,1814.5,1814.5,1814.5,78,78,-15.59998,-0.85241,1820.13,"July 16, 21",-0.0085241
2021-07-15,1831.599976,1833,1823.400024,1828.400024,1828.400024,99,99,-3.19995,-0.17471,1828.27,"July 15, 21",-0.0017471
2021-07-14,1813.099976,1829,1813.099976,1824.300049,1824.300049,707,707,11.20007,0.61773,1822.13,"July 14, 21",0.0061773
2021-07-13,1808.099976,1812,1800.599976,1809.400024,1809.400024,78,78,1.30005,0.07190133,1807.33,"July 13, 21",0.0007190133
2021-07-12,1802.599976,1805.5,1799.5,1805.5,1805.5,147,147,2.90002,0.16088,1803.5,"July 12, 21",0.0016088
2021-07-09,1803.599976,1810.099976,1798.800049,1810,1810,218,218,6.40002,0.35485,1806.3,"July 09, 21",0.0035485
2021-07-08,1797,1818.5,1797,1799.599976,1799.599976,148,148,2.59998,0.14468,1805.03,"July 08, 21",0.0014468
2021-07-07,1798.699951,1808.400024,1797.199951,1801.5,1801.5,244,244,2.80005,0.15567,1802.37,"July 07, 21",0.0015567
2021-07-06,1786.699951,1809.800049,1786.699951,1793.5,1793.5,332,332,6.80005,0.38059,1796.67,"July 06, 21",0.0038059
2021-07-05,1790.7,1814.8,1790.1,1795,1795,0,0,4.3,0.24013,1797.6499999999999,"July 05, 21",0.0024013
2021-07-02,1778.699951,1787.900024,1778.300049,1782.599976,1782.599976,23,23,3.90002,0.21926,1782.93,"July 02, 21",0.0021926
2021-07-01,1775.699951,1781.199951,1768.800049,1775.900024,1775.900024,44,44,0.200073,0.01126728,1775.3,"July 01, 21",0.0001126728
2021-06-30,1761.099976,1770.800049,1759.199951,1770.800049,1770.800049,51,51,9.70007,0.5508,1766.93,"June 30, 21",0.005508
2021-06-29,1776.800049,1777.099976,1752.099976,1762.800049,1762.800049,419,419,-14,-0.78793,1764,"June 29, 21",-0.0078793
2021-06-28,1779.599976,1779.599976,1779.599976,1779.599976,1779.599976,888,888,0,0,1779.6,"June 28, 21",0
2021-06-25,1777.699951,1788,1775.199951,1776.599976,1776.599976,35,35,-1.09998,-0.0618763,1779.93,"June 25, 21",-0.000618763
2021-06-24,1778.900024,1786.400024,1775.599976,1775.599976,1775.599976,78,78,-3.30005,-0.18551,1779.2,"June 24, 21",-0.0018551
2021-06-23,1780.699951,1793.199951,1780.599976,1782.300049,1782.300049,136,136,1.6001,0.08985781,1785.37,"June 23, 21",0.0008985781
2021-06-22,1783.400024,1786.900024,1775.900024,1776.300049,1776.300049,101,101,-7.09998,-0.39811,1779.7,"June 22, 21",-0.0039811
2021-06-21,1768.800049,1785.199951,1766.800049,1781.800049,1781.800049,38,38,13,0.73496,1777.93,"June 21, 21",0.0073496
2021-06-18,1775.699951,1792.400024,1767.900024,1767.900024,1767.900024,354,354,-7.79993,-0.43926,1776.07,"June 18, 21",-0.0043926
2021-06-17,1811.800049,1823.300049,1769.599976,1773.800049,1773.800049,1135,1135,-38,-2.1,1788.9,"June 17, 21",-0.021
2021-06-16,1859.400024,1860.099976,1809.199951,1859.5,1859.5,117,117,0.099976,0.00537679,1842.93,"June 16, 21",5.37679e-05
2021-06-15,1866.400024,1867.199951,1854.400024,1854.5,1854.5,78,78,-11.90002,-0.63759,1858.7,"June 15, 21",-0.0063759
2021-06-14,1866.199951,1866.599976,1846.5,1864,1864,41,41,-2.19995,-0.11788,1859.03,"June 14, 21",-0.0011788
2021-06-11,1900.900024,1902.300049,1875.199951,1877.400024,1877.400024,349,349,-23.5,-1.24,1884.97,"June 11, 21",-0.0124
2021-06-10,1887.699951,1899.800049,1871.5,1894.199951,1894.199951,186,186,6.5,0.34433,1888.5,"June 10, 21",0.0034433
2021-06-09,1894.900024,1897.699951,1889.199951,1893.199951,1893.199951,148,148,-1.70007,-0.08971835,1893.37,"June 09, 21",-0.0008971835
2021-06-08,1896.5,1902.900024,1890,1892.199951,1892.199951,930,930,-4.30005,-0.22674,1895.03,"June 08, 21",-0.0022674
2021-06-07,1890.5,1899.699951,1883.199951,1896.800049,1896.800049,87,87,6.30005,0.33325,1893.23,"June 07, 21",0.0033325
2021-06-04,1869.300049,1895.5,1854,1889.800049,1889.800049,367,367,20.5,1.1,1879.77,"June 04, 21",0.011
2021-06-03,1908.800049,1908.800049,1865,1871.199951,1871.199951,1021,1021,-37.6001,-1.97,1881.67,"June 03, 21",-0.0197
2021-06-02,1899.199951,1908.800049,1896,1907.5,1907.5,1267,1267,8.30005,0.43703,1904.1,"June 02, 21",0.0043703
2021-06-01,1905.099976,1916.199951,1892.800049,1902.900024,1902.900024,640,640,-2.19995,-0.11548,1903.97,"June 01, 21",-0.0011548
2021-05-31,1906.8,1919.2,1894.5,1905,1905,0,0,-1.8,-0.09439899,1906.375,"May 31, 21",-0.0009439899
2021-05-28,1897.5,1905.400024,1881.900024,1902.5,1902.5,2415,2415,5,0.2635,1896.6,"May 28, 21",0.002635
2021-05-27,1896.800049,1903.900024,1888.199951,1895.699951,1895.699951,35794,35794,-1.1001,-0.05799757,1895.93,"May 27, 21",-0.0005799757
2021-05-26,1901.300049,1901.300049,1901.300049,1901.300049,1901.300049,170526,170526,0,0,1901.3,"May 26, 21",0
2021-05-25,1882.5,1898.099976,1882.5,1898.099976,1898.099976,56,56,15.59998,0.82868,1892.9,"May 25, 21",0.0082868
2021-05-24,1882.099976,1884.599976,1882.099976,1884.599976,1884.599976,39,39,2.5,0.13283,1883.77,"May 24, 21",0.0013283
2021-05-21,1872.099976,1876.699951,1872.099976,1876.699951,1876.699951,5,5,4.59998,0.24571,1875.17,"May 21, 21",0.0024571
2021-05-20,1865.5,1885,1864.800049,1881.800049,1881.800049,85,85,16.30005,0.87376,1877.2,"May 20, 21",0.0087376
2021-05-19,1866.400024,1884.900024,1863.599976,1881.300049,1881.300049,348,348,14.90002,0.79833,1876.6,"May 19, 21",0.0079833
2021-05-18,1870.5,1870.5,1867.800049,1867.800049,1867.800049,3,3,-2.69995,-0.14434,1868.7,"May 18, 21",-0.0014434
2021-05-17,1849.900024,1867.5,1847.199951,1867.5,1867.5,13,13,17.59998,0.9514,1860.73,"May 17, 21",0.009514
2021-05-14,1824.5,1842.900024,1824.5,1837.900024,1837.900024,41,41,13.40002,0.73445,1835.1,"May 14, 21",0.0073445
2021-05-13,1814.699951,1826.800049,1814.099976,1823.800049,1823.800049,100,100,9.1001,0.50147,1821.57,"May 13, 21",0.0050147
2021-05-12,1825.199951,1825.199951,1821.699951,1822.599976,1822.599976,3,3,-2.59998,-0.14245,1823.17,"May 12, 21",-0.0014245
2021-05-11,1837.199951,1838.099976,1831.599976,1835.900024,1835.900024,420,420,-1.29993,-0.07075588,1835.2,"May 11, 21",-0.0007075588
2021-05-10,1835.599976,1845.599976,1835.400024,1837.5,1837.5,13,13,1.90002,0.10351,1839.5,"May 10, 21",0.0010351
2021-05-07,1842.900024,1842.900024,1831.099976,1831.099976,1831.099976,2,2,-11.80005,-0.6403,1835.03,"May 07, 21",-0.006403
2021-05-06,1788.900024,1815.5,1787.599976,1815.5,1815.5,13,13,26.59998,1.49,1806.2,"May 06, 21",0.0149
2021-05-05,1781.5,1784.099976,1779.199951,1784.099976,1784.099976,57,57,2.59998,0.14594,1782.47,"May 05, 21",0.0014594
2021-05-04,1788.199951,1788.5,1774.800049,1775.800049,1775.800049,182,182,-12.3999,-0.69343,1779.7,"May 04, 21",-0.0069343
2021-05-03,1788.5,1793,1788.5,1791.400024,1791.400024,18,18,2.90002,0.16215,1790.97,"May 03, 21",0.0016215
2021-04-30,1771.800049,1771.800049,1763.900024,1767.300049,1767.300049,18,18,-4.5,-0.25398,1767.67,"April 30, 21",-0.0025398
2021-04-29,1781,1789,1758.599976,1768.099976,1768.099976,196,196,-12.90002,-0.72431,1771.9,"April 29, 21",-0.0072431
2021-04-28,1768.199951,1774,1764.599976,1773.199951,1773.199951,756,756,5,0.28277,1770.6,"April 28, 21",0.0028277
2021-04-27,1780,1782,1777.699951,1778,1778,117,117,-2,-0.11236,1779.23,"April 27, 21",-0.0011236
2021-04-26,1778,1779.699951,1770.800049,1779.199951,1779.199951,549,549,1.19995,0.06748881,1776.57,"April 26, 21",0.0006748881
2021-04-23,1786.099976,1794.5,1772,1777,1777,332,332,-9.09998,-0.50949,1781.17,"April 23, 21",-0.0050949
2021-04-22,1794.199951,1794.199951,1779.5,1781.199951,1781.199951,159,159,-13,-0.72456,1784.97,"April 22, 21",-0.0072456
2021-04-21,1783,1794.099976,1777.699951,1792.300049,1792.300049,250,250,9.30005,0.5216,1788.03,"April 21, 21",0.005216
2021-04-20,1769.300049,1777.300049,1765.5,1777.300049,1777.300049,1464,1464,8,0.45216,1773.37,"April 20, 21",0.0045216
2021-04-19,1782.099976,1788.5,1769.400024,1769.400024,1769.400024,144,144,-12.69995,-0.71264,1775.77,"April 19, 21",-0.0071264
2021-04-16,1770.400024,1779.5,1770.099976,1779,1779,625,625,8.59998,0.48576,1776.2,"April 16, 21",0.0048576
2021-04-15,1740.099976,1767.900024,1740.099976,1765.400024,1765.400024,368,368,25.30005,1.45,1757.8,"April 15, 21",0.0145
2021-04-14,1741.300049,1745.900024,1732.699951,1734.900024,1734.900024,1037,1037,-6.40002,-0.36754,1737.83,"April 14, 21",-0.0036754
2021-04-13,1733.800049,1746.900024,1722.099976,1746.199951,1746.199951,367,367,12.3999,0.71519,1738.4,"April 13, 21",0.0071519
2021-04-12,1740.800049,1740.800049,1726.699951,1731.199951,1731.199951,40,40,-9.6001,-0.55148,1732.9,"April 12, 21",-0.0055148
2021-04-09,1750.800049,1750.800049,1733.300049,1743.300049,1743.300049,484,484,-7.5,-0.42838,1742.47,"April 09, 21",-0.0042838
2021-04-08,1736,1758,1734.599976,1756.800049,1756.800049,1298,1298,20.80005,1.2,1749.8,"April 08, 21",0.012
2021-04-07,1742.699951,1742.699951,1733.699951,1740.099976,1740.099976,557,557,-2.59998,-0.14919,1738.83,"April 07, 21",-0.0014919
2021-04-06,1726.900024,1744.800049,1726.900024,1741.5,1741.5,890,890,14.59998,0.84544,1737.73,"April 06, 21",0.0084544
2021-04-05,1727.900024,1729.699951,1721.900024,1727,1727,275,275,-0.900024,-0.05208774,1726.2,"April 05, 21",-0.0005208774
2021-04-01,1706.800049,1728.800049,1706.400024,1726.5,1726.5,720,720,19.69995,1.15,1720.57,"April 01, 21",0.0115
2021-03-31,1683.699951,1713.800049,1676.5,1713.800049,1713.800049,762,762,30.1001,1.79,1701.37,"March 31, 21",0.0179
2021-03-30,1711,1712.599976,1676.5,1683.900024,1683.900024,25316,25316,-27.09998,-1.58,1691,"March 30, 21",-0.0158
2021-03-29,1712.099976,1712.099976,1712.099976,1712.099976,1712.099976,135457,135457,0,0,1712.1,"March 29, 21",0
2021-03-26,1721.300049,1732.199951,1721.300049,1732.199951,1732.199951,33,33,10.8999,0.63324,1728.57,"March 26, 21",0.0063324
2021-03-25,1732.699951,1733.199951,1724.5,1724.900024,1724.900024,15,15,-7.79993,-0.45016,1727.53,"March 25, 21",-0.0045016
2021-03-24,1727.5,1732.900024,1727.5,1732.900024,1732.900024,26,26,5.40002,0.31259,1731.1,"March 24, 21",0.0031259
2021-03-23,1724.699951,1724.699951,1724.699951,1724.699951,1724.699951,6,6,0,0,1724.7,"March 23, 21",0
2021-03-22,1737.800049,1737.800049,1737.800049,1737.800049,1737.800049,51,51,0,0,1737.8,"March 22, 21",0
2021-03-19,1742.199951,1742.199951,1733.599976,1741.400024,1741.400024,13,13,-0.799927,-0.04591476,1739.07,"March 19, 21",-0.0004591476
2021-03-18,1745.800049,1750.300049,1721.800049,1732.199951,1732.199951,138,138,-13.6001,-0.77902,1734.77,"March 18, 21",-0.0077902
2021-03-17,1735.300049,1750.099976,1725.599976,1726.800049,1726.800049,488,488,-8.5,-0.48983,1734.17,"March 17, 21",-0.0048983
2021-03-16,1732.300049,1733.900024,1726,1730.599976,1730.599976,729,729,-1.70007,-0.09813964,1730.17,"March 16, 21",-0.0009813964
2021-03-15,1729.5,1731.900024,1722.800049,1728.900024,1728.900024,147,147,-0.599976,-0.03469072,1727.87,"March 15, 21",-0.0003469072
2021-03-12,1715.900024,1722.5,1699,1719.5,1719.5,80,80,3.59998,0.2098,1713.67,"March 12, 21",0.002098
2021-03-11,1725.599976,1737.5,1720.199951,1722.300049,1722.300049,18,18,-3.29993,-0.19123,1726.67,"March 11, 21",-0.0019123
2021-03-10,1713.599976,1722.900024,1711,1721.5,1721.5,412,412,7.90002,0.46102,1718.47,"March 10, 21",0.0046102
2021-03-09,1686.199951,1717.5,1685.199951,1716.599976,1716.599976,335,335,30.40002,1.8,1706.43,"March 09, 21",0.018
2021-03-08,1704.699951,1705.400024,1673.699951,1677.699951,1677.699951,1290,1290,-27,-1.58,1685.6,"March 08, 21",-0.0158
2021-03-05,1690.599976,1701,1685,1698,1698,302,302,7.40002,0.43772,1694.67,"March 05, 21",0.0043772
2021-03-04,1706.5,1717.400024,1700.199951,1700.199951,1700.199951,521,521,-6.30005,-0.36918,1705.93,"March 04, 21",-0.0036918
2021-03-03,1730,1732.400024,1703.5,1715.300049,1715.300049,501,501,-14.69995,-0.84971,1717.07,"March 03, 21",-0.0084971
2021-03-02,1709.400024,1733.099976,1708.699951,1733.099976,1733.099976,867,867,23.69995,1.39,1724.97,"March 02, 21",0.0139
2021-03-01,1737.099976,1747,1720.300049,1722.5,1722.5,407,407,-14.59998,-0.84048,1729.93,"March 01, 21",-0.0084048
2021-02-26,1768.099976,1768.199951,1718.800049,1728.099976,1728.099976,1593,1593,-40,-2.26,1738.37,"February 26, 21",-0.0226
2021-02-25,1801.5,1802,1766.699951,1774.400024,1774.400024,1049,1049,-27.09998,-1.5,1781.03,"February 25, 21",-0.015
2021-02-24,1805.800049,1805.800049,1796.400024,1796.400024,1796.400024,1500,1500,-9.40002,-0.52055,1799.53,"February 24, 21",-0.0052055
2021-02-23,1809.599976,1811.300049,1796.400024,1804.400024,1804.400024,569,569,-5.19995,-0.28735,1804.03,"February 23, 21",-0.0028735
2021-02-22,1784,1807.800049,1784,1806.699951,1806.699951,165,165,22.69995,1.27,1799.5,"February 22, 21",0.0127
2021-02-19,1764.300049,1787.599976,1764.300049,1775.800049,1775.800049,118,118,11.5,0.65182,1775.9,"February 19, 21",0.0065182
2021-02-18,1776.099976,1784.599976,1766,1773.400024,1773.400024,587,587,-2.69995,-0.15202,1774.67,"February 18, 21",-0.0015202
2021-02-17,1785.800049,1789.699951,1768.800049,1771.099976,1771.099976,614,614,-14.70007,-0.82316,1776.53,"February 17, 21",-0.0082316
2021-02-16,1820.900024,1823.400024,1787.300049,1797.199951,1797.199951,1141,1141,-23.70007,-1.3,1802.63,"February 16, 21",-0.013
2021-02-15,1826,1827.1,1788.1,1799,1799,0,0,-27,-1.48,1810.05,"February 15, 21",-0.0148
2021-02-12,1825,1827.5,1809.199951,1821.599976,1821.599976,259,259,-3.40002,-0.1863,1819.43,"February 12, 21",-0.001863
2021-02-11,1840.5,1845,1820.900024,1824.900024,1824.900024,602,602,-15.59998,-0.84759,1830.27,"February 11, 21",-0.0084759
2021-02-10,1842.599976,1851.099976,1837,1840.599976,1840.599976,543,543,-2,-0.10854,1842.9,"February 10, 21",-0.0010854
2021-02-09,1841.900024,1843.300049,1830.699951,1835.300049,1835.300049,184,184,-6.59998,-0.35832,1836.43,"February 09, 21",-0.0035832
2021-02-08,1816.300049,1836.699951,1809,1831.900024,1831.900024,254,254,15.59998,0.85889,1825.87,"February 08, 21",0.0085889
2021-02-05,1794.300049,1813.5,1790.900024,1810.900024,1810.900024,1278,1278,16.59998,0.92515,1805.1,"February 05, 21",0.0092515
